ID de la compétence parente;ID;Nom abrégé;Description;Format de description;Valeurs du barème;configuration du barème;Type de règle de compétence (optionnelle);Règle d'objectif (optionnelle);Règle de paramétrage (optionnelle);IDs des compétences croisées associées;ID d'exportation (optionnel);Est un référentiel;Taxonomie
2.6.4.2.0.0;2.6.4.2.0.1;Distinguer et qualifier les principales modalités de financement des déficits de trésorerie;;1;;;;;;;;;
2.6.4.2.0.0;2.6.4.2.0.2;Arbitrer entre les différentes modalités de financement à la disposition de l’entreprise.  ;;1;;;;;;;;;
2.6.4.0.0.0;2.6.4.3.0.0;4.3 Le placement des excédents de trésorerie en produits bancaires et financiers ;<p>Sens et portée de l'étude </p><p>Identifier les avantages et les risques des placements des excédents de trésorerie sur les marchés financiers. </p><h5>Savoirs associés</h5><ul><li>* La relation rentabilité-risque : interprétation par type d’actif. </li><li>* La représentation espérance / écart-type. - Les produits bancaires. </li><li>* La rentabilité et le risque à partir d’une série de données boursières. </li><li>* L’introduction à la diversification avec deux actifs. </li></ul>;1;;;;;;;;;
2.6.4.3.0.0;2.6.4.3.0.1;Identifier la relation entre incertitude et rentabilité exigée par le marché;;1;;;;;;;;;
2.6.4.3.0.0;2.6.4.3.0.2;Calculer la rentabilité espérée ou la valeur théorique sur une période d’un titre financier.  ;;1;;;;;;;;;
2.6.4.3.0.0;2.6.4.3.0.3;Déterminer différents placements sur les marchés financiers.  ;;1;;;;;;;;;
2.6.4.3.0.0;2.6.4.3.0.4;Incorporer les gains des placements dans la trésorerie;;1;;;;;;;;;
;3.0.0.0.0.0;AXE 3 : ANALYSE ÉCONOMIQUE ET MANAGÉRIALE ;"<p>Les unités d’enseignement « d’économie contemporaine » (UE 5) et de « management » (UE7) ont pour objet de permettre au titulaire du DCG d’appréhender l’environnement économique et managérial des organisations afin de comprendre les défis et les problématiques auxquels ces dernières sont confrontées. </p>
<p>Ces unités d’enseignement devront, notamment, permettre le développement de compétences spécifiques : </p>";1;;;;;;;;;
3.6.4.3.0.0;3.6.4.3.0.1;Exploiter des documents de nature variée (statistiques, presse spécialisée, multimédia…);;1;;;;;;;;;
3.6.4.3.0.0;3.6.4.3.0.2;Développer une culture économique et managériale actualisée visant à comprendre les enjeux auxquels les organisations font face, notamment par le biais d’une veille informationnelle;;1;;;;;;;;;
3.6.4.3.0.0;3.6.4.3.0.3;Analyser des situations et décisions économiques ou managériales;;1;;;;;;;;;
3.6.4.3.0.0;3.6.4.3.0.4;Élaborer une argumentation à partir d’une problématique donnée, en mobilisant le vocabulaire spécifique adapté ainsi que les concepts et les illustrations nécessaires (factuelles ou théoriques);;1;;;;;;;;;
3.0.0.0.0.0;3.5.0.0.0.0;UE 5 - ÉCONOMIE CONTEMPORAINE  ;<p>Niveau L : 200 heures – 14 ECTS </p>;1;;;;;;;;;
3.5.0.0.0.0;3.5.1.0.0.0;1- Fondements et finalités de l’activité économique (20 heures) ;;1;;;;;;;;;
3.5.1.0.0.0;3.5.1.1.0.0;1.1 Quels problèmes l’économie tente-t-elle de résoudre ?  ;<h5>Sens et portée de l’étude</h5><p>Face à des problématiques contemporaines, il s'agit de mettre en évidence comment l’économie se situe au cœur de la vie et des décisions des individus, tout en tenant compte des nouveaux enjeux du développement durable. </p><p>L’économie peut être appréhendée comme une science des choix dans un contexte de rareté des ressources. </p><h5>Savoirs associés</h5><ul><li>* Le concept de science économique. </li><li>* La variété et la rareté des ressources. </li><li>* L’allocation des ressources. </li></ul>;1;;;;;;;;;
3.5.1.1.0.0;3.5.1.1.0.1;Mettre en évidence l’omniprésence du problème de la rareté des ressources;;1;;;;;;;;;
3.5.1.1.0.0;3.5.1.1.0.2;Identifier l’allocation des ressources comme une recherche de l’adéquation entre des ressources rares et des besoins illimités;;1;;;;;;;;;
3.5.1.1.0.0;3.5.1.1.0.3;Illustrer la logique de choix et d’arbitrage des agents sur l’emploi des ressources;;1;;;;;;;;;
3.5.1.0.0.0;3.5.1.2.0.0;1.2 Qu’est-ce que l’activité économique ?  ;<h5>Sens et portée de l’étude</h5><p>Pour satisfaire leurs besoins, les agents effectuent des opérations économiques qui les mettent en interaction dans une logique systémique. Cette interdépendance entre les agents et les opérations qu’ils réalisent est au cœur de l’activité économique : la circulation de flux liés aux opérations de production, de répartition, d’investissement et de consommation en est une illustration. </p><h5>Savoirs associés</h5><ul><li>* Les différents agents économiques, leurs rôles. </li><li>* L’interdépendance entre les opérations économiques et l’équilibre ressources-emplois. </li><li>* Les contributions à l’activité économique : consommation, investissement, commerce extérieur. </li><li>* Consommation : définition, typologies, mesure et structure de la consommation des ménages. </li><li>* Épargne : définition, formes. </li><li>* Investissement : définition, mesure et typologies. </li></ul>;1;;;;;;;;;
3.5.1.2.0.0;3.5.1.2.0.1;Identifier et schématiser les relations entre les différents agents économiques;;1;;;;;;;;;
3.5.1.2.0.0;3.5.1.2.0.2;Commenter la répartition des dépenses de consommation.  ;;1;;;;;;;;;
3.5.1.2.0.0;3.5.1.2.0.3;Différencier les différentes formes d’épargne;;1;;;;;;;;;
3.5.1.2.0.0;3.5.1.2.0.4;Différencier les formes et les motifs de l’investissement. - Analyser la contribution des grandes variables de l’équilibre ressources-emplois à l’activité économique;;1;;;;;;;;;
3.5.1.0.0.0;3.5.1.3.0.0;1.3 Comment l’activité économique crée-t-elle de la richesse ?  ;<h5>Sens et portée de l’étude</h5><p>L’ensemble des interactions entre les agents économiques contribue à la richesse créée au sein d’une économie. La richesse, envisagée sous un angle quantitatif, est créée au cours de l’activité productive. Elle est le résultat de l’activité d’une pluralité d’acteurs, dépassant le strict cadre marchand et lucratif, notamment par l’économie sociale et solidaire ainsi que les services publics. Les spécificités du tissu productif conditionnent la capacité du pays à créer de la richesse. Cette dernière est répartie entre les différents agents qui y contribuent lors de la répartition primaire. </p><h5>Savoirs associés</h5><ul><li>* Valeur ajoutée. </li><li>* Production marchande, non-marchande. </li><li>* Critères de classification des entreprises : taille, branche, filière, secteur. </li><li>* Les secteurs économiques : définition et poids relatif. - Économie sociale et solidaire : définition et poids relatif. </li><li>* Répartition primaire de la richesse. </li></ul>;1;;;;;;;;;
3.5.1.3.0.0;3.5.1.3.0.1;Identifier la contribution des différents acteurs à la création de richesse;;1;;;;;;;;;
3.5.1.3.0.0;3.5.1.3.0.2;Caractériser un tissu productif à l’aide de données statistiques;;1;;;;;;;;;
3.5.1.3.0.0;3.5.1.3.0.3;Analyser les enjeux de la répartition de la valeur ajoutée entre les différents bénéficiaires;;1;;;;;;;;;
3.5.1.0.0.0;3.5.1.4.0.0;1.4 Comment rendre compte de la situation économique d’un pays ?  ;<h5>Sens et portée de l’étude</h5><p>Le PIB demeure l’indicateur le plus utilisé pour mesurer la richesse créée et réaliser des comparaisons spatiotemporelles. Les limites qu’il présente ont depuis longtemps conduit à la conception d’indicateurs alternatifs afin de dépasser une vision matérielle de la richesse, intégrant les problématiques du bien-être et de l’environnement. Il s'agit de montrer l’enjeu des conventions de mesure et le rôle des indicateurs dans la représentation de la réalité économique, ainsi que dans les décisions prises par les acteurs (privés et publics). </p><h5>Savoirs associés</h5><ul><li>* PIB : définition, modes de calcul. </li><li>* Rôle et limites du PIB. </li><li>* Externalités positives et négatives. </li><li>* Indicateurs alternatifs : IDH et autres indicateurs de développement, intérêts et limites. </li></ul>;1;;;;;;;;;
3.5.1.4.0.0;3.5.1.4.0.1;Repérer comment le PIB rend compte de la richesse créée;;1;;;;;;;;;
3.5.1.4.0.0;3.5.1.4.0.2;Comparer la situation de pays dans le temps et l’espace à partir de différents indicateurs;;1;;;;;;;;;
3.5.1.4.0.0;3.5.1.4.0.3;Justifier l’usage d’indicateurs alternatifs au regard des limites du PIB;;1;;;;;;;;;
3.5.0.0.0.0;3.5.2.0.0.0;2- Le fonctionnement de l’économie de marché (30 heures) ;;1;;;;;;;;;
3.5.2.0.0.0;3.5.2.1.0.0;2.1 Pourquoi l’économie de marché s’est-elle imposée en tant que principal régime d’organisation économique et sociale ?  ;<h5>Sens et portée de l’étude</h5><p>L’économie de marché est progressivement devenue le principal modèle d’organisation économique et sociale, même si sa mise en place s’est faite selon des modalités diverses, notamment en raison du rôle conféré à l’État selon les pays. L’État initie et accompagne le développement de l’économie de marché en garantissant l’exercice de libertés économiques et en favorisant la dynamique concurrentielle censée contribuer à l’efficacité économique. Si la concurrence est une incitation à baisser les prix, à augmenter les quantités produites et à innover, la réalité des marchés amène à affiner ce que l’on entend par concurrence.  </p><h5>Savoirs associés</h5><ul><li>* Économie de marché, libéralisme économique, économie mixte. </li><li>* Marché : rôle et fonctionnement. </li><li>* La notion de concurrence : cadre normatif de la concurrence pure et parfaite, réalité de la compétition entre entreprises (Walras, Pareto, Baumol). </li><li>* Les caractéristiques de l’équilibre de marché dans un cadre concurrentiel. </li><li>* Analyse dynamique de la concurrence ( Schumpeter, Hayek). </li></ul>;1;;;;;;;;;
3.5.2.1.0.0;3.5.2.1.0.1;Identifier les caractéristiques des économies de marché;;1;;;;;;;;;
3.5.2.1.0.0;3.5.2.1.0.2;Caractériser les différentes formes de concurrence. - Mettre en évidence les mécanismes de formation des prix;;1;;;;;;;;;
3.5.2.1.0.0;3.5.2.1.0.3;Identifier le rôle des prix dans le comportement des agents et l’allocation des ressources;;1;;;;;;;;;
3.5.2.1.0.0;3.5.2.1.0.4;Étudier les bienfaits attendus et les limites de la concurrence sur un marché;;1;;;;;;;;;
3.5.2.0.0.0;3.5.2.2.0.0;2.2 Pourquoi encadrer le fonctionnement du marché ? ;<h5>Sens et portée de l’étude</h5><p>L’État, dans une économie de marché, assure, à différents échelons institutionnels, une régulation du fonctionnement des marchés pour limiter les inconvénients des situations de concurrence imparfaite et des défaillances de marché en matière d’allocation des ressources. </p><h5>Savoirs associés</h5><ul><li>* Fonctionnement des marchés et comportement des acteurs en concurrence imparfaite. </li><li>* Régulation de la concurrence dans le cadre national et européen. </li><li>* Biens collectifs et externalités : caractéristiques et conséquences (Marshall, Pigou, Coase). </li></ul>;1;;;;;;;;;
3.5.2.2.0.0;3.5.2.2.0.1;Repérer les différentes structures de marché de concurrence imparfaite;;1;;;;;;;;;
3.5.2.2.0.0;3.5.2.2.0.2;Analyser les comportements des acteurs et leurs répercussions sur l’équilibre d’un marché déterminé en concurrence imparfaite.  ;;1;;;;;;;;;
3.5.2.2.0.0;3.5.2.2.0.3;Identifier les organes chargés de la régulation de la concurrence et les mesures contribuant au maintien de la concurrence;;1;;;;;;;;;
3.5.2.2.0.0;3.5.2.2.0.4;Repérer des cas d’externalités et de biens collectifs, en appréhender les conséquences;;1;;;;;;;;;
3.5.2.2.0.0;3.5.2.2.0.5;Identifier des dispositifs permettant de répondre aux défaillances du marché;;1;;;;;;;;;
3.5.0.0.0.0;3.5.3.0.0.0;3- Les contributions des acteurs financiers à l’activité économique (20 heures) ;;1;;;;;;;;;
3.5.3.0.0.0;3.5.3.1.0.0;3.1- Au niveau macroéconomique, quels sont les agents à besoin ou à capacité de financement ? ;<h5>Sens et portée de l’étude</h5><p>Les opérations économiques menées par les agents économiques débouchent sur des situations financières diverses. On distingue alors au niveau macroéconomique, les agents à capacité de financement et ceux à besoin de financement. Une première approche du financement de l’économie peut être appréhendée par la rencontre entre les capacités et les besoins de financement. </p><h5>Savoirs associés</h5><ul><li>* Agents à capacité de financement : déterminants et motifs de l’épargne des ménages. </li><li>* Agents à besoin de financement (entreprises et État) : déterminants et modalités de financement.  </li></ul>;1;;;;;;;;;
3.5.3.1.0.0;3.5.3.1.0.1;Identifier les agents à besoin et à capacité de financement;;1;;;;;;;;;
3.5.3.1.0.0;3.5.3.1.0.2;Analyser le comportement d’épargne des ménages. - Identifier les modalités de financement des entreprises et de l’État;;1;;;;;;;;;
3.5.3.1.0.0;3.5.3.1.0.3;Analyser les conséquences du choix d’une modalité de financement pour un agent économique donné;;1;;;;;;;;;
3.5.3.0.0.0;3.5.3.2.0.0;3.2- Quels sont les rôles respectifs des banques et des marchés financiers dans le financement de l’activité économique ?  <h5>Sens et portée de l’étude</h5>;"<p>Les banques et les marchés financiers jouent un rôle complémentaire dans le financement de l’économie selon des modalités spécifiques.  </p><p>Nécessaires au développement de l’activité économique, ils permettent de financer la diversité des besoins de financement des agents et de les accompagner dans la prise de risque inhérente à leurs projets.  </p><p>La recherche de sources de financement plus abondantes, d’un financement moins coûteux ou de modalités de financement adaptées à de nouveaux besoins (start-up…) a entraîné de nombreuses évolutions conduisant à la financiarisation de l’économie et parallèlement au développement de formes alternatives de financement. Bien que nécessaire au développement de l’activité économique, cette financiarisation s’accompagne de crises récurrentes pouvant déstabiliser l’économie réelle. </p><h5>Savoirs associés</h5><ul><li>* Finance directe/finance indirecte. </li><li>* Rôles des banques :  </li><li>* gestion des moyens de paiement ; </li><li>* création monétaire ;  </li><li>* transformation des échéances ; </li><li>* Évolution des rôles et places des banques. - Rôles des marchés de capitaux : financement à différents horizons temporels, valorisation boursière, liquidité des titres, spéculation, couverture des risques, </li></ul>";1;;;;;;;;;
3.5.3.2.0.0;3.5.3.2.0.1;Identifier les fonctions des banques;;1;;;;;;;;;
3.5.3.2.0.0;3.5.3.2.0.2;Appréhender la diversité des marchés de capitaux. - Analyser la contribution des banques et des marchés de capitaux à l’activité économique;;1;;;;;;;;;
3.5.3.2.0.0;3.5.3.2.0.3;Repérer les nouvelles sources de financement;;1;;;;;;;;;
3.5.3.2.0.0;3.5.3.2.0.4;Analyser les mécanismes financiers d’une crise réelle (passée ou actuelle) et ses conséquences sur l’activité économique;;1;;;;;;;;;
3.5.0.0.0.0;3.5.4.0.0.0;4- La régulation publique dans une économie de marché (40 heures) ;;1;;;;;;;;;
3.5.4.0.0.0;3.5.4.1.0.0;4.1 Quels sont la place et le rôle de l'État ?  ;<h5>Sens et portée de l’étude</h5><p>La place et le rôle de l’État ont évolué au cours du temps dans les économies de marché. Le tournant libéral de la fin des années 1980 s'est accompagné d'un certain désengagement de l'État dans les économies à hauts revenus. Pour autant, l’État reste un acteur majeur au travers des différentes fonctions qu’il assume. </p><h5>Savoirs associés</h5><ul><li>* Les fonctions de l’État (Musgrave). </li><li>* Organes de l’action publique : administrations (centrale, sécurité sociale), autorités administratives indépendantes, collectivités locales. </li><li>* Budget de l'État : niveau et structure des dépenses publiques, niveau et structure des prélèvements obligatoires. </li><li>* Déficit public et dette publique.  </li><li>* Soutenabilité de la dette publique. </li></ul>;1;;;;;;;;;
